Brand,Title,Review,Product 1,Product 2,Product 3,Product 4,Product 5,Subject 4,Prior Product,Buy Again
Speed Stick,FADES FAST,"I like how it smooths right on. I love that it doesn't have cheap scent. What I don't love is how it protects against odor for about 2 hours, then it's done. Next!",Personal Care,Men's Underarm Products,Men's Speed Stick Base Antiperspirants,MSS AP Stick [Power] Unscented,MSS AP Stick [Power] Unscented 3oz 4pk,14112 - Complaint Preference Product Miscellaneous,,
Speed Stick,FADES FAST,"I like how it smooths right on. I love that it doesn't have cheap scent. What I don't love is how it protects against odor for about 2 hours, then it's done. Next!",Personal Care,Men's Underarm Products,Men's Speed Stick Base Antiperspirants,MSS AP Stick [Power] Unscented,MSS AP Stick [Power] Unscented 3oz 4pk,54107 - Praise Product Fragrance,,
Speed Stick,FADES FAST,"I like how it smooths right on. I love that it doesn't have cheap scent. What I don't love is how it protects against odor for about 2 hours, then it's done. Next!",Personal Care,Men's Underarm Products,Men's Speed Stick Base Antiperspirants,MSS AP Stick [Power] Unscented,MSS AP Stick [Power] Unscented 3oz 4pk,54110 - Praise Product General,,
Speed Stick,FADES FAST,"I like how it smooths right on. I love that it doesn't have cheap scent. What I don't love is how it protects against odor for about 2 hours, then it's done. Next!",Personal Care,Men's Underarm Products,Men's Speed Stick Base Antiperspirants,MSS AP Stick [Power] Unscented,MSS AP Stick [Power] Unscented 3oz 4pk,54118 - Praise Product Keeps Me Dry / Odor Free,,
Lady Speed Stick,Lady Speed Stick Invisible Dry Antiperspirant Deodorant worked as intended!,This Lady Speed Stick Invisible Dry Antiperspirant Deodorant worked as intended. I recommend it and would purchase it again.,Personal Care,Women's Underarm Products,Lady Speed Stick Invisible (Dry) Base AP,LSS AP Stick Inv Dry Shower Fresh,LSS AP Stick Inv Dry Shower Fresh 2.3oz 4pk,54110 - Praise Product General,,Y
Lady Speed Stick,Lady Speed Stick Invisible Dry Antiperspirant Deodorant worked as intended!,This Lady Speed Stick Invisible Dry Antiperspirant Deodorant worked as intended. I recommend it and would purchase it again.,Personal Care,Women's Underarm Products,Lady Speed Stick Invisible (Dry) Base AP,LSS AP Stick Inv Dry Shower Fresh,LSS AP Stick Inv Dry Shower Fresh 2.3oz 4pk,54118 - Praise Product Keeps Me Dry / Odor Free,,Y
Lady Speed Stick,Great product,This price point on this product is excellent & it does it?s job well.,Personal Care,Women's Underarm Products,Lady Speed Stick Invisible (Dry) Base AP,LSS AP Stick Inv Dry Shower Fresh,LSS AP Stick Inv Dry Shower Fresh 2.3oz 4pk,54110 - Praise Product General,,
Lady Speed Stick,Great product,This price point on this product is excellent & it does it?s job well.,Personal Care,Women's Underarm Products,Lady Speed Stick Invisible (Dry) Base AP,LSS AP Stick Inv Dry Shower Fresh,LSS AP Stick Inv Dry Shower Fresh 2.3oz 4pk,54113 - Praise Product Economical,,
Lady Speed Stick,Best deodorant for south!,This is the best deodorant if you live in south with high humidity. You will keep dry and smell nice all day. I cut grass for 6 hrs a week and never any odor. Doesn't come off in pool or sweating. 100% great to use.,Personal Care,Women's Underarm Products,Lady Speed Stick Invisible (Dry) Base AP,LSS AP Stick Inv Dry Shower Fresh,LSS AP Stick Inv Dry Shower Fresh 2.3oz 4pk,54110 - Praise Product General,,
Lady Speed Stick,Best deodorant for south!,This is the best deodorant if you live in south with high humidity. You will keep dry and smell nice all day. I cut grass for 6 hrs a week and never any odor. Doesn't come off in pool or sweating. 100% great to use.,Personal Care,Women's Underarm Products,Lady Speed Stick Invisible (Dry) Base AP,LSS AP Stick Inv Dry Shower Fresh,LSS AP Stick Inv Dry Shower Fresh 2.3oz 4pk,54118 - Praise Product Keeps Me Dry / Odor Free,,
Lady Speed Stick,Satisfecha,Muy bueno es un súper producto🤗😘,Personal Care,Women's Underarm Products,Lady Speed Stick Invisible (Dry) Base AP,LSS AP Stick Inv Dry Shower Fresh,LSS AP Stick Inv Dry Shower Fresh 2.3oz 4pk,54110 - Praise Product General,,
Colgate,Toothpaste,Does the job like it should,Oral Care,Toothpaste,Colgate Kids/Junior Toothpaste,Col TP 2in1 Liq Kids Watermelon,Col TP Liq 2 in 1 Kids Watermelon 100ml,54110 - Praise Product General,,
Tom's of Maine,They changed the flavor,"This is still my favorite, but the flavor is barely noticeable any more. I wish they'd switch it back.",Oral Care,Toothpaste,Tom's of Maine Toothpaste,Tom's TP Nat Whole Care Fluor Gel Cinnamon Clove,Tom's TP Nat Whole Care Fluor Gel Cinnamon Clove 4oz 3pk,14109 - Complaint Preference Product Dislikes Flavor,,
Tom's of Maine,They changed the flavor,"This is still my favorite, but the flavor is barely noticeable any more. I wish they'd switch it back.",Oral Care,Toothpaste,Tom's of Maine Toothpaste,Tom's TP Nat Whole Care Fluor Gel Cinnamon Clove,Tom's TP Nat Whole Care Fluor Gel Cinnamon Clove 4oz 3pk,14121 - Complaint Preference Product Prefers Original Product,,
Palmolive,Good value,Good value,Household Surface Care,Hand Dish Products,Pal Hand Dish Products,Pal LDL [non-ultra] Essential Clean Original,Pal LDL [non-ultra] Essential Clean Original 28oz/828mL 3pk,54110 - Praise Product General,,
Palmolive,Good value,Good value,Household Surface Care,Hand Dish Products,Pal Hand Dish Products,Pal LDL [non-ultra] Essential Clean Original,Pal LDL [non-ultra] Essential Clean Original 28oz/828mL 3pk,54113 - Praise Product Economical,,
Palmolive,reasonable price,reasonable price and enough for my coming a year use,Household Surface Care,Hand Dish Products,Pal Hand Dish Products,Pal LDL [non-ultra] Essential Clean Original,Pal LDL [non-ultra] Essential Clean Original 28oz/828mL 3pk,54110 - Praise Product General,,
Palmolive,reasonable price,reasonable price and enough for my coming a year use,Household Surface Care,Hand Dish Products,Pal Hand Dish Products,Pal LDL [non-ultra] Essential Clean Original,Pal LDL [non-ultra] Essential Clean Original 28oz/828mL 3pk,54113 - Praise Product Economical,,
Lady Speed Stick,keeps me dry all day,Good antipersperant and keeps me dry all day,Personal Care,Women's Underarm Products,Lady Speed Stick Invisible (Dry) Base AP,LSS AP Stick Inv Cool & Fresh,LSS Inv CoolFresh 70g,54110 - Praise Product General,,
Lady Speed Stick,keeps me dry all day,Good antipersperant and keeps me dry all day,Personal Care,Women's Underarm Products,Lady Speed Stick Invisible (Dry) Base AP,LSS AP Stick Inv Cool & Fresh,LSS Inv CoolFresh 70g,54118 - Praise Product Keeps Me Dry / Odor Free,,
Colgate,Cavity prevention,"Designed to help prevent cavities especially at gumline. Hard to know at this point how successful it is, but one of only two products with such high flouride. Much less costly than at drugstore.",Oral Care,Toothpaste,PreviDent Toothpaste,PreviDent TP 5000 Booster Rx Mint,Prevident 5000 Booster Mint 100ml,54123 - Praise Product Fights Cavities / Bad Breath,,
Colgate,Cavity prevention,"Designed to help prevent cavities especially at gumline. Hard to know at this point how successful it is, but one of only two products with such high flouride. Much less costly than at drugstore.",Oral Care,Toothpaste,PreviDent Toothpaste,PreviDent TP 5000 Booster Rx Mint,Prevident 5000 Booster Mint 100ml,54113 - Praise Product Economical,,
Colgate,Cavity prevention,"Designed to help prevent cavities especially at gumline. Hard to know at this point how successful it is, but one of only two products with such high flouride. Much less costly than at drugstore.",Oral Care,Toothpaste,PreviDent Toothpaste,PreviDent TP 5000 Booster Rx Mint,Prevident 5000 Booster Mint 100ml,54110 - Praise Product General,,
Fleecy,Excellent rapport / qualité prix,Assouplisseur,Fabric Care,Fabric Conditioners,Fleecy Fabric Conditioner,Fleecy FS Liq [2X] Fresh Air,Fleecy FS Liq Fresh Air 4.7L,54110 - Praise Product General,,
Softsoap,Easy to fill up my containers,The smell is pleasant and the soap is gentle on hands,Personal Care,Liquid Hand Soaps,Softsoap Base LHS,Softsoap LHS AB White Tea & Berry Fusion,Softsoap LHS AB White Tea & Berry Fusion 1.47L,54107 - Praise Product Fragrance,,
Softsoap,Easy to fill up my containers,The smell is pleasant and the soap is gentle on hands,Personal Care,Liquid Hand Soaps,Softsoap Base LHS,Softsoap LHS AB White Tea & Berry Fusion,Softsoap LHS AB White Tea & Berry Fusion 1.47L,54114 - Praise Product Effect on Skin,,
Softsoap,Easy to fill up my containers,The smell is pleasant and the soap is gentle on hands,Personal Care,Liquid Hand Soaps,Softsoap Base LHS,Softsoap LHS AB White Tea & Berry Fusion,Softsoap LHS AB White Tea & Berry Fusion 1.47L,54110 - Praise Product General,,
